temperature;1700 K
pressure;4000 Pa
length;mm
temperature;K
profile;
0;588
2;596
12;618
22;741
32;857
42;1142
52;1353
62;1527
72;1611
82;1667
92;1681
97;1691
102;1695
107;1698
112;1698
117;1700
122;1699
127;1698
132;1699
137;1698
142;1697
147;1694
152;1690
157;1684
162;1678
167;1659
172;1638
177;1611
182;1555
187;1465
192;1383
197;1295
202;1183
206;1081
210;1028
