temperature;1550 K
pressure;4000 Pa
length;mm
temperature;K
profile;
0;544
2;550
12;576
22;677
32;788
42;1022
52;1204
62;1357
72;1439
82;1495
92;1518
97;1530
102;1536
107;1542
112;1544
117;1547
122;1549
127;1549
132;1550
137;1550
142;1549
147;1547
152;1543
157;1538
162;1531
167;1516
172;1497
177;1471
182;1426
187;1355
192;1286
197;1212
202;1115
206;1028
210;978
