temperature;1500 K
pressure;4000 Pa
length;mm
temperature;K
profile;
0;529
2;535
12;562
22;656
32;765
42;982
52;1154
62;1299
72;1381
82;1437
92;1463
97;1475
102;1483
107;1489
112;1492
117;1496
122;1498
127;1499
132;1500
137;1500
142;1500
147;1497
152;1494
157;1489
162;1482
167;1468
172;1450
177;1424
182;1382
187;1318
192;1254
197;1185
202;1092
206;1010
210;961
